id	length
ARHGEF11	9322
ARHGEF12	24906
ARHGEF15	5292
ARHGEF16	5324
ARHGEF17	9921
ARHGEF17-AS1	1695
ARHGEF18	7671
ARHGEF18-AS1	363
ARHGEF19	3788
ARHGEF19-AS1	439
ARHGEF2	9250
ARHGEF2-AS1	401
ARHGEF2-AS2	2157
ARHGEF25	3391
ARHGEF26	5459
ARHGEF26-AS1	10670
ARHGEF28	15617
ARHGEF3	6576
ARHGEF3-AS1	647
ARHGEF33	5644
ARHGEF34P	4532
ARHGEF35	2655
ARHGEF35-AS1	9504
ARHGEF37	5299
ARHGEF38	7580
ARHGEF38-IT1	456
ARHGEF39	6405
ARHGEF4	10613
ARHGEF4-AS1	3917
ARHGEF40	8194
ARHGEF5	5818
ARHGEF6	5278
ARHGEF7	11768
ARHGEF7-AS1	321
ARHGEF7-AS2	1239
ARHGEF7-IT1	804
ARHGEF9	14543
ARHGEF9-IT1	394
ARID1A	15939
ARID1B	45931
ARID2	12406
ARID3A	7217
ARID3B	6183
ARID3BP1	1675
ARID3C	2331
ARID4A	7449
ARID4B	11073
ARID5A	3561
ARID5B	8760
ARIH1	22878
ARIH2	8017
ARIH2OS	1042
ARIH2P1	1477
ARL1	4935
ARL10	11440
ARL11	3618
ARL13A	1537
ARL13B	6841
ARL14	1289
ARL14EP	5408
ARL14EP-DT	820
ARL14EPL	1914
ARL14EPP1	775
ARL15	3794
ARL16	2457
ARL17A	6508
ARL17B	10305
ARL2	2037
ARL2-SNX15	2392
ARL2BP	1994
ARL2BPP1	478
ARL2BPP10	531
ARL2BPP2	489
ARL2BPP3	751
ARL2BPP4	471
ARL2BPP5	481
ARL2BPP6	439
ARL2BPP7	490
ARL2BPP8	485
ARL3	3834
ARL4A	3585
ARL4AP1	705
ARL4AP2	601
ARL4AP3	574
ARL4AP4	518
ARL4AP5	599
ARL4C	4041
ARL4D	1578
ARL5A	6721
ARL5AP1	388
ARL5AP2	533
ARL5AP3	386
ARL5AP4	512
ARL5AP5	436
ARL5B	7170
ARL5C	3418
ARL6	4561
ARL6IP1	3558
ARL6IP1P1	610
ARL6IP1P2	563
ARL6IP1P3	560
ARL6IP4	2781
ARL6IP5	2555
ARL6IP6	19294
ARL8A	1975
ARL8B	3546
ARL9	2254
ARLNC1	6718
ARMC1	3419
ARMC10	4575
ARMC10P1	855
ARMC12	1418
ARMC2	4254
ARMC2-AS1	112
ARMC3	6999
ARMC5	5545
ARMC6	4052
ARMC7	2830
ARMC8	9843
ARMC8P1	1289
ARMC9	23371
ARMCX1	2125
ARMCX2	3548
ARMCX3	4239
ARMCX3-AS1	490
ARMCX4	13347
ARMCX5	4911
ARMCX5-GPRASP2	5582
ARMCX6	2489
ARMCX7P	1162
ARMH1	3290
ARMH2	828
ARMH3	4747
ARMH4	7565
ARMS2	818
ARMT1	2819
ARNILA	1809
ARNT	6448
ARNT2	7737
ARNT2-DT	8069
ARNTL	6934
ARNTL2	7001
ARNTL2-AS1	804
ARPC1A	2065
ARPC1B	5581
ARPC1BP1	739
ARPC2	6515
ARPC3	3027
ARPC3P1	533
ARPC3P2	533
ARPC3P3	549
ARPC3P4	532
ARPC3P5	534
ARPC4	2607
ARPC4-TTLL3	2765
ARPC5	10650
ARPC5L	3610
ARPIN	8590
ARPIN-AP3S2	2673
ARPP19	6836
ARPP19P1	339
ARPP19P2	336
ARPP21	10156
ARPP21-AS1	542
ARR3	1719
ARRB1	9888
ARRB2	4265
ARRDC1	3790
ARRDC1-AS1	3551
ARRDC2	4637
ARRDC3	4985
ARRDC3-AS1	10408
ARRDC4	4062
ARRDC5	1667
ARSA	4501
ARSB	8899
ARSD	7026
ARSD-AS1	816
ARSDP1	1767
ARSF	2205
ARSFP1	477
ARSG	6583
ARSH	2482
ARSI	3221
ARSJ	5146
ARSK	4325
ARSL	5282
ARSLP1	782
ART1	1467
ART2BP	499
ART2P	822
ART3	4526
ART4	5245
ART5	1497
ARTN	2657
ARV1	2125
ARVCF	5636
ARX	3114
AS3MT	2450
ASAH1	15378
ASAH1-AS1	5032
ASAH2	7281
ASAH2B	6481
ASAP1	8294
ASAP1-IT2	2031
ASAP2	7257
ASAP3	4988
ASB1	7407
ASB10	2375
ASB11	3124
ASB12	1267
ASB13	3003
ASB14	3240
ASB15	4910
ASB15-AS1	1727
ASB16	2233
ASB16-AS1	4451
ASB17	1080
ASB18	6967
ASB2	4975
ASB3	6735
ASB4	4606
ASB5	4218
ASB6	4622
ASB7	5338
ASB8	4086
ASB9	2328
ASB9P1	793
ASCC1	5916
ASCC2	5415
ASCC3	11731
ASCL1	2481
ASCL2	1485
ASCL3	627
ASCL4	1941
ASCL5	2036
ASDURF	705
ASF1A	2589
ASF1B	1958
ASGR1	3748
ASGR2	2490
ASH1L	13783
ASH1L-AS1	1225
ASH1L-IT1	448
ASH2L	5659
ASH2LP1	985
ASH2LP2	1561
ASH2LP3	1642
ASIC1	5745
ASIC2	5904
ASIC3	2748
ASIC4	5250
ASIC4-AS1	519
ASIC5	1696
ASIP	845
ASL	6031
ASLP1	637
ASMT	1788
ASMTL	3506
ASMTL-AS1	1335
ASNS	4896
ASNSD1	2485
ASNSP1	2835
ASNSP3	1306
ASNSP4	447
ASNSP6	1618
ASPA	5845
ASPDH	1681
ASPG	6119
ASPH	20047
ASPHD1	2312
ASPHD2	3370
ASPM	11994
ASPN	2470
ASPRV1	1543
ASPSCR1	12097
ASRGL1	4586
ASS1	3018
ASS1P1	1237
ASS1P10	1244
ASS1P11	1216
ASS1P12	1227
ASS1P13	1245
ASS1P14	1233
ASS1P2	1223
ASS1P3	1250
ASS1P4	1234
ASS1P5	1239
ASS1P6	1234
ASS1P7	1226
ASS1P8	647
ASS1P9	1236
ASTE1	3427
ASTL	2752
ASTN1	9201
ASTN2	10403
ASTN2-AS1	1756
ASXL1	13676
ASXL2	13238
ASXL3	13636
ASXL3-DT	2492
ASZ1	3049
ATAD1	5745
ATAD2	7100
ATAD2B	10501
ATAD3A	3344
ATAD3B	7686
ATAD3C	3981
ATAD5	7079
ATAT1	4035
ATCAY	5304
ATE1	17116
ATE1-AS1	1483
ATF1	2830
ATF1P1	927
ATF2	5751
ATF3	4040
ATF4	2613
ATF4P1	1073
ATF4P2	1073
ATF4P3	1056
ATF4P4	2136
ATF5	2892
ATF6	14263
ATF6-DT	1491
ATF6B	3629
ATF7	7985
ATF7-NPFF	1609
ATF7IP	13141
ATF7IP2	6391
ATG10	5445
ATG10-AS1	648
ATG10-IT1	487
ATG101	3195
ATG12	8867
ATG12P1	419
ATG12P2	416
ATG13	7001
ATG14	5025
ATG16L1	6047
ATG16L2	8519
ATG2A	7833
ATG2B	14256
ATG3	6110
ATG3P1	911
ATG4A	2927
ATG4AP1	538
ATG4B	6638
ATG4C	3116
ATG4D	2278
ATG5	5655
ATG7	8833
ATG9A	4724
ATG9B	6412
ATIC	3789
ATL1	16489
ATL2	5810
ATL3	7600
ATM	39184
ATMIN	6259
ATN1	5116
ATOH1	2212
ATOH7	1519
ATOH8	9296
ATOX1	5239
ATOX1-AS1	570
ATP10A	20675
ATP10A-DT	729
ATP10B	11310
ATP10D	7978
ATP11A	14024
ATP11A-AS1	2192
ATP11AUN	2241
ATP11B	9187
ATP11B-DT	1877
ATP11C	7407
ATP12A	4424
ATP13A1	8359
ATP13A2	5253
ATP13A3	22838
ATP13A3-DT	9427
ATP13A4	8988
ATP13A4-AS1	1046
ATP13A5	6206
ATP13A5-AS1	476
ATP1A1	7277
ATP1A1-AS1	14104
ATP1A2	6298
ATP1A3	5983
ATP1A4	6271
ATP1B1	12290
ATP1B1P1	915
ATP1B2	3464
ATP1B3	2617
ATP1B3-AS1	376
ATP1B3P1	821
ATP1B4	4773
ATP23	3327
ATP2A1	4544
ATP2A1-AS1	2001
ATP2A2	13745
ATP2A3	6893
ATP2B1	9500
ATP2B1-AS1	3632
ATP2B2	10260
ATP2B2-IT1	472
ATP2B2-IT2	866
ATP2B3	10071
ATP2B4	9495
ATP2C1	8510
ATP2C2	7352
ATP2C2-AS1	2998
ATP4A	3901
ATP4B	1500
ATP5F1A	10908
ATP5F1AP1	1321
ATP5F1AP10	1603
ATP5F1AP2	502
ATP5F1AP3	1507
ATP5F1AP4	1605
ATP5F1AP7	1279
ATP5F1AP8	1291
ATP5F1B	2238
ATP5F1BP1	1574
ATP5F1C	2308
ATP5F1CP1	895
ATP5F1D	2249
ATP5F1E	5081
ATP5F1EP1	156
ATP5F1EP2	156
ATP5IF1	2225
ATP5MC1	2615
ATP5MC1P1	379
ATP5MC1P2	411
ATP5MC1P3	410
ATP5MC1P4	441
ATP5MC1P5	411
ATP5MC1P6	412
ATP5MC1P7	400
ATP5MC1P8	294
ATP5MC2	3904
ATP5MC2P1	426
ATP5MC2P2	418
ATP5MC2P3	425
ATP5MC2P4	420
ATP5MC3	3883
ATP5ME	932
ATP5MF	2130
ATP5MF-PTCD1	2859
ATP5MFP1	235
ATP5MFP2	259
ATP5MFP3	258
ATP5MFP4	267
ATP5MFP5	258
ATP5MFP6	266
ATP5MG	8358
ATP5MGL	799
ATP5MGP1	277
ATP5MGP2	311
ATP5MGP3	304
ATP5MGP4	307
ATP5MGP5	299
ATP5MGP6	153
ATP5MGP7	310
ATP5MGP8	298
ATP5MJ	3415
ATP5MK	924
ATP5MKP1	177
ATP5PB	3138
ATP5PBP1	569
ATP5PBP2	760
ATP5PBP3	657
ATP5PBP4	746
ATP5PBP5	760
ATP5PBP6	767
ATP5PBP7	760
ATP5PD	3231
ATP5PDP1	485
ATP5PDP2	485
ATP5PDP3	486
ATP5PDP4	475
ATP5PF	2009
ATP5PFP1	322
ATP5PO	3170
ATP5POP1	636
ATP6AP1	5683
ATP6AP1-DT	647
ATP6AP1L	7229
ATP6AP2	9541
ATP6V0A1	10926
ATP6V0A2	17214
ATP6V0A4	4124
ATP6V0B	3239
ATP6V0C	1416
ATP6V0CP1	618
ATP6V0CP2	207
ATP6V0CP3	467
ATP6V0CP4	440
ATP6V0D1	8156
ATP6V0D1-DT	4828
ATP6V0D2	2940
ATP6V0E1	1609
ATP6V0E1P1	226
ATP6V0E1P2	245
ATP6V0E1P3	246
ATP6V0E1P4	242
ATP6V0E2	6749
ATP6V0E2-AS1	3291
ATP6V1A	5116
ATP6V1B1	2656
ATP6V1B1-AS1	1139
ATP6V1B2	7797
ATP6V1C1	5851
ATP6V1C2	3502
ATP6V1D	4247
ATP6V1E1	3143
ATP6V1E1P1	681
ATP6V1E1P2	358
ATP6V1E1P3	620
ATP6V1E2	5303
ATP6V1F	762
ATP6V1FNB	3883
ATP6V1G1	3455
ATP6V1G1P1	327
ATP6V1G1P2	346
ATP6V1G1P3	280
ATP6V1G1P4	335
ATP6V1G1P5	355
ATP6V1G1P6	334
ATP6V1G1P7	349
ATP6V1G2	2165
ATP6V1G2-DDX39B	2372
ATP6V1G3	678
ATP6V1H	5104
ATP7A	28126
ATP7B	18808
ATP7BP1	466
ATP8A1	11215
ATP8A1-DT	852
ATP8A2	24302
ATP8A2P2	1568
ATP8A2P3	1536
ATP8B1	7028
ATP8B1-AS1	2636
ATP8B2	7597
ATP8B3	7014
ATP8B4	11062
ATP8B5P	6291
ATP9A	8073
ATP9B	14934
ATPAF1	5654
ATPAF2	5553
ATPSCKMT	3285
ATR	27234
ATRAID	2005
ATRIP	5431
ATRN	8771
ATRNL1	9957
ATRX	22740
ATXN1	19278
ATXN1-AS1	2230
ATXN10	5127
ATXN1L	9316
ATXN2	16540
ATXN2-AS	485
ATXN2L	6544
ATXN3	9624
ATXN3L	1407
ATXN7	15319
ATXN7L1	8585
ATXN7L2	5422
ATXN7L3	5333
ATXN7L3-AS1	1049
ATXN7L3B	7596
ATXN7L3P1	1001
ATXN8OS	7294
AUH	2263
AUNIP	2408
AUP1	2455
AURKA	2928
AURKAIP1	1381
AURKAP1	1212
AURKAP2	333
AURKB	2241
AURKBP1	1015
AURKC	1741
AUTS2	24887
AVEN	4005
AVIL	5919
AVL9	14756
AVP	619
AVPI1	1375
AVPR1A	6222
AVPR1B	5062
AVPR1B-DT	630
AVPR2	2293
AWAT1	1466
AWAT2	2453
AXDND1	6089
AXIN1	7537
AXIN2	5197
AXL	5134
AZGP1	2584
AZGP1P1	2329
AZGP1P2	345
AZI2	6272
AZIN1	6130
AZIN2	9581
AZU1	1782
AZU1P1	385
B2M	3121
B3GALNT1	7816
B3GALNT1P1	975
B3GALNT2	10279
B3GALNT2P1	1295
B3GALT1	5850
B3GALT1-AS1	1360
B3GALT2	3548
B3GALT4	2365
B3GALT5	14602
B3GALT5-AS1	7689
B3GALT6	2805
B3GALT9	4446
B3GAT1	11749
B3GAT1-DT	8936
B3GAT2	6587
B3GAT3	2407
B3GAT3P1	806
B3GLCT	4527
B3GNT2	2859
B3GNT2P1	952
B3GNT3	2769
B3GNT4	4552
B3GNT5	8125
B3GNT6	2626
B3GNT7	3639
B3GNT8	1874
B3GNT9	2702
B3GNTL1	8004
B3GNTL1P1	289
B3GNTL1P2	288
B4GALNT1	7888
B4GALNT2	8961
B4GALNT2P1	307
B4GALNT3	7292
B4GALNT4	4059
B4GALT1	4896
B4GALT1-AS1	3835
B4GALT2	5472
B4GALT3	3890
B4GALT4	6988
B4GALT4-AS1	552
B4GALT5	4722
B4GALT6	5165
B4GALT7	4878
B4GAT1	2007
B4GAT1-DT	2552
B9D1	8488
B9D2	1479
BAALC	3994
BAALC-AS1	15682
BAALC-AS2	678
BAAT	4734
BABAM1	2581
BABAM2	3392
BACE1	8689
BACE1-AS	4722
BACE2	9631
BACE2-IT1	382
BACH1	7666
BACH1-AS1	879
BACH1-IT1	821
BACH1-IT2	1291
BACH1-IT3	406
BACH2	10868
BAD	1708
BAG1	7073
BAG1P1	699
BAG2	6651
BAG3	2737
BAG4	4809
BAG5	5096
BAG6	6323
BAGE2	4080
BAHCC1	13490
BAHD1	5449
BAIAP2	10294
BAIAP2-DT	4773
BAIAP2L1	4821
BAIAP2L2	5825
BAIAP3	6109
BAK1	2212
BAK1P1	636
BAK1P2	631
BALR6	339
BAMBI	2139
BANCR	1068
BANF1	1496
BANF1P1	263
BANF1P2	264
BANF1P3	261
BANF1P4	270
BANF1P5	259
BANF2	1358
BANK1	6144
BANP	8156
BAP1	4718
BARD1	7572
BARHL1	1906
BARHL2	2044
BARX1	1755
BARX1-DT	1704
BARX2	3752
BASP1	2146
BASP1-AS1	12042
BASP1P1	665
BATF	928
BATF2	2815
BATF3	2569
BAX	2587
BAZ1A	7698
BAZ1A-AS1	2117
BAZ1B	7060
BAZ2A	10936
BAZ2B	20247
BAZ2B-AS1	3146
BBC3	3185
BBIP1	8442
BBIP1P1	279
BBLN	1653
BBOF1	4624
BBOX1	2464
BBOX1-AS1	1343
BBS1	6131
BBS10	3568
BBS12	3431
BBS2	16813
BBS4	4148
BBS5	4254
BBS7	4930
BBS7-DT	2266
BBS9	8981
BBX	11892
BCAM	4997
BCAN	4765
BCAN-AS1	3222
BCAP29	5625
BCAP31	3301
BCAP31P1	385
BCAP31P2	399
BCAR1	9199
BCAR1P1	636
BCAR1P2	636
BCAR3	6919
BCAR3-AS1	4850
BCAR4	1328
BCAS1	10533
BCAS2	1289
BCAS2P1	632
BCAS2P2	674
BCAS2P3	767
BCAS3	14101
BCAS4	2084
BCAT1	11415
BCAT2	4553
BCCIP	4496
BCDIN3D	3694
BCDIN3D-AS1	5299
BCHE	3072
BCKDHA	2251
BCKDHB	4071
BCKDK	3873
BCL10	4346
BCL10-AS1	4769
BCL11A	24514
BCL11B	8528
BCL2	12612
BCL2A1	995
BCL2L1	4197
BCL2L1-AS1	374
BCL2L10	1319
BCL2L11	6656
BCL2L12	2833
BCL2L12P1	733
BCL2L13	7662
BCL2L14	5112
BCL2L15	9095
BCL2L2	4840
BCL2L2-PABPN1	2370
BCL3	3094
BCL6	5936
BCL6B	4345
BCL7A	6565
BCL7B	3230
BCL7C	3740
BCL9	6331
BCL9L	10788
BCL9P1	2561
BCLAF1	9533
BCLAF1P1	2752
BCLAF1P2	2609
BCLAF3	8784
BCO1	2689
BCO2	6763
BCOR	9965
BCORL1	7984
BCORP1	10228
BCR	12234
BCRP1	640
BCRP2	6589
BCRP3	1745
BCRP4	804
BCRP5	253
BCRP6	632
BCRP7	544
BCRP8	255
BCRP9	388
BCS1L	3379
BCYRN1	200
BDH1	11814
BDH2	5213
BDH2P1	736
BDKRB1	2372
BDKRB2	6845
BDNF	7740
BDNF-AS	12421
BDP1	12400
BDP1P	1990
BEAN1	7681
BEAN1-AS1	1728
BECN1	6414
BECN1P2	812
BECN2	1296
BEGAIN	7882
BEND2	4640
BEND3	7085
BEND3P1	2966
BEND3P2	2254
BEND3P3	2440
BEND4	8850
BEND5	2142
BEND6	5611
BEND7	10070
BEND7-DT	380
BEND7P1	457
BEST1	8688
BEST2	2646
BEST3	6863
BEST4	2512
BET1	5244
BET1-AS1	636
BET1L	3839
BET1P1	359
BEX1	795
BEX2	1137
BEX3	1112
BEX4	1312
BEX5	983
BFAR	4285
BFSP1	3371
BFSP2	2009
BFSP2-AS1	894
BGLAP	964
BGLT3	993
BGN	2404
BHLHA15	3264
BHLHA9	1372
BHLHB9	5518
BHLHB9P1	1651
BHLHE22	3263
BHLHE22-AS1	3575
BHLHE23	1109
BHLHE40	3516
BHLHE40-AS1	5370
BHLHE41	3854
BHMT	3487
BHMT2	3735
BICC1	6835
BICD1	12868
BICD1-AS1	407
BICD1P1	1222
BICD2	6448
BICDL1	6117
BICDL2	4708
BICRA	7496
BICRA-AS1	547
BICRAL	6836
BID	4420
BIK	951
BIN1	6862
BIN2	3986
BIN2P1	1530
BIN2P2	1303
BIN3	5072
BIRC2	4517
BIRC3	7518
BIRC5	3815
BIRC6	18535
BIRC6-AS1	697
BIRC6-AS2	1066
BIRC7	1550
BIRC8	1826
BISPR	3045
BIVM	7952
BIVM-ERCC5	5709
BLACAT1	6731
BLACE	2456
BLCAP	7869
BLID	876
BLK	4984
BLM	7876
BLMH	5119
BLNK	10554
BLOC1S1	1655
BLOC1S2	2911
BLOC1S2P1	301
BLOC1S3	3376
BLOC1S4	1491
BLOC1S5	3297
BLOC1S5-TXNDC5	3030
BLOC1S6	6773
BLOC1S6P1	744
BLVRA	1821
BLVRB	1613
BLZF1	3820
BLZF2P	1130
BMERB1	3508
BMF	5447
BMF-AS1	461
BMI1	4395
BMI1P1	941
BMP1	7067
BMP10	6036
BMP15	1262
BMP2	3545
BMP2K	9931
BMP2K-DT	2320
BMP2KL	1225
BMP3	6087
BMP4	3096
BMP5	3970
BMP6	3784
BMP6P1	679
BMP7	5425
BMP7-AS1	436
BMP8A	5636
BMP8B	4826
BMP8B-AS1	1218
BMPER	7990
BMPR1A	9518
BMPR1AP1	1598
BMPR1AP2	1012
BMPR1B	6561
BMPR1B-DT	791
BMPR2	12502
BMS1	7759
BMS1P1	7618
BMS1P10	1596
BMS1P11	885
BMS1P12	706
BMS1P13	885
BMS1P14	606
BMS1P15	1141
BMS1P16	1147
BMS1P17	1130
BMS1P19	393
BMS1P2	2153
BMS1P20	1121
BMS1P21	365
BMS1P22	1572
BMS1P23	7348
BMS1P3	932
BMS1P4	1982
BMS1P4-AGAP5	3810
BMS1P7	1052
BMS1P8	2288
BMS1P9	885
BMT2	4097
BMX	2828
BNC1	4902
BNC2	15327
BNC2-AS1	428
BNIP1	2440
BNIP2	7774
BNIP3	4050
BNIP3L	4149
BNIP3P1	1585
BNIP3P10	577
BNIP3P11	563
BNIP3P13	566
BNIP3P15	301
BNIP3P16	534
BNIP3P17	595
BNIP3P18	575
BNIP3P19	577
BNIP3P2	577
BNIP3P20	578
BNIP3P22	556
BNIP3P23	511
BNIP3P24	557
BNIP3P25	559
BNIP3P26	554
BNIP3P27	412
BNIP3P28	1193
BNIP3P29	571
BNIP3P3	569
BNIP3P30	574
BNIP3P31	566
BNIP3P32	554
BNIP3P33	569
BNIP3P34	572
BNIP3P35	490
BNIP3P36	574
BNIP3P37	901
BNIP3P38	544
BNIP3P39	554
BNIP3P4	565
BNIP3P40	556
BNIP3P41	1029
BNIP3P42	569
BNIP3P5	498
BNIP3P6	499
BNIP3P7	516
BNIP3P8	560
BNIP3P9	553
BNIP5	3735
BNIPL	3809
BOC	10330
BOD1	2386
BOD1L1	15862
BOD1L2	3324
BOD1P1	436
BOD1P2	481
BOK	2680
BOK-AS1	643
BOLA1	1461
BOLA2	402
BOLA2-SMG1P6	3417
BOLA2B	1367
BOLA2P1	232
BOLA2P2	567
BOLA2P3	256
BOLA3	3072
BOLA3-DT	3946
BOLA3P1	355
BOLA3P2	323
BOLA3P3	232
BOLA3P4	400
BOLL	3973
BOP1	3841
BORA	3189
BORCS5	6522
BORCS6	1836
BORCS7	2672
BORCS7-ASMT	2670
BORCS8	5372
BORCS8-MEF2B	1929
BORCS8P1	330
BPESC1	3522
BPGM	2539
BPHL	5780
BPI	2484
BPIFA1	1081
BPIFA2	1173
BPIFA3	2529
BPIFA4P	1725
BPIFB1	3015
BPIFB2	1788
BPIFB3	1738
BPIFB4	2815
BPIFB5P	1099
BPIFB6	1676
BPIFB9P	1611
BPIFC	2316
BPNT1	3113
BPNT2	7619
BPNT2P1	668
BPTF	15119
BPTFP1	492
BPY2	1436
BPY2B	1436
BPY2C	1436
BPY2DP	265
BRAF	23433
BRAFP1	2703
BRAP	4656
BRAT1	6673
BRCA1	14160
BRCA1P1	80
BRCA2	14426
BRCC3	3166
BRCC3P1	951
BRD1	6211
BRD2	8995
BRD3	6885
BRD3OS	5954
BRD4	13884
BRD7	8546
BRD7P1	1915
BRD7P2	1944
BRD7P3	1477
BRD7P4	1522
BRD7P5	1822
BRD7P6	1860
BRD8	7009
BRD9	9549
BRD9P1	560
BRD9P2	239
BRDT	4635
BRDTP1	677
BRF1	12962
BRF2	2717
BRI3	5139
BRI3BP	6703
BRI3BPP1	787
BRI3P1	378
BRI3P2	378
BRI3P3	381
BRICD5	1038
BRINP1	3874
BRINP2	4492
BRINP3	4273
BRINP3-DT	607
BRIP1	19639
BRIX1	4710
BRIX1P1	908
BRK1	1150
BRK1P1	222
BRK1P2	223
BRME1	3840
BRMS1	2514
BRMS1L	3877
BROX	4980
BRPF1	7784
BRPF3	6613
BRPF3-AS1	1846
BRS3	2773
BRSK1	3954
BRSK2	6903
BRWD1	22595
BRWD1-AS1	691
BRWD1-AS2	1056
BRWD1-IT1	489
BRWD1P1	371
BRWD1P2	340
BRWD1P3	390
BRWD3	14234
BSCL2	7855
BSDC1	6741
BSG	4418
BSG-AS1	1580
BSN	16241
BSN-AS1	461
BSN-DT	2956
BSND	9761
BSNDP1	367
BSNDP2	366
BSNDP3	364
BSNDP4	388
BSPH1	654
BSPRY	2339
BST1	2865
BST2	1101
BSX	944
BTAF1	8679
BTBD1	4066
BTBD10	3488
BTBD10P1	1352
BTBD10P2	676
BTBD11	7916
BTBD16	2413
BTBD17	1727
BTBD18	3332
BTBD19	3479
BTBD2	5934
BTBD3	6228
BTBD3-AS1	1831
BTBD6	2400
BTBD6P1	1267
BTBD7	11333
BTBD7P1	1453
BTBD7P2	620
BTBD8	8342
BTBD9	9537
BTBD9-AS1	560
BTC	2653
BTD	17103
BTF3	5584
BTF3-DT	838
BTF3L4	5948
BTF3L4P1	468
BTF3L4P2	346
BTF3L4P3	476
BTF3L4P4	449
BTF3P1	495
BTF3P10	495
BTF3P11	477
BTF3P12	469
BTF3P13	490
BTF3P14	476
BTF3P15	336
BTF3P2	487
BTF3P3	414
BTF3P4	495
BTF3P5	467
BTF3P6	499
BTF3P7	488
BTF3P8	526
BTF3P9	283
BTG1	4855
BTG1-DT	9754
BTG1P1	508
BTG2	2757
BTG2-DT	4128
BTG3	2304
BTG3-AS1	3371
BTG3P1	716
BTG4	2331
BTG4P1	183
BTK	7817
BTLA	3610
BTN1A1	2954
BTN1A1P1	662
BTN2A1	3787
BTN2A2	6398
BTN2A3P	4217
BTN3A1	5539
BTN3A2	7042
BTN3A3	5658
BTNL10	731
BTNL2	1572
BTNL3	2439
BTNL8	3924
BTNL9	5563
BTRC	6613
BUB1	6304
BUB1B	4463
BUB1B-PAK6	608
BUB1P1	607
BUB3	8175
BUB3P1	999
BUD13	2195
BUD13-DT	419
BUD13P1	1489
BUD23	7943
BUD31	2374
BUD31P1	359
BUD31P2	300
BVES	5791
BVES-AS1	7495
BYSL	1937
BZW1	8085
BZW1-AS1	877
BZW1P1	1240
BZW1P2	826
BZW2	3662
C10orf105	4891
C10orf120	1088
C10orf143	6811
C10orf53	5804
C10orf55	2513
C10orf62	1214
C10orf67	6473
C10orf67-AS1	892
C10orf71	5439
C10orf71-AS1	991
C10orf82	2411
C10orf88	3083
C10orf88B	3004
C10orf90	5659
C10orf95	1469
C10orf95-AS1	6205
C10orf99	825
C11orf1	3514
C11orf16	2607
C11orf21	4074
C11orf24	3403
C11orf40	654
C11orf42	1154
C11orf52	1799
C11orf53	1344
C11orf54	6269
C11orf58	10342
C11orf65	3769
C11orf68	1704
C11orf71	2203
C11orf80	3953
C11orf86	1195
C11orf87	5867
C11orf91	916
C11orf94	760
C11orf96	1242
C11orf97	672
C11orf98	879
C11orf98P1	318
C12orf29	6395
C12orf4	4932
C12orf40	4454
C12orf42	4854
C12orf43	6140
C12orf50	5609
C12orf54	1874
C12orf56	5070
C12orf57	1806
C12orf60	4518
C12orf71	1022
C12orf73	4435
C12orf75	2693
C12orf75-AS1	549
C12orf76	5333
C13orf42	3682
C13orf46	3833
C14orf119	2930
C14orf132	7819
C14orf178	700
C14orf180	2956
C14orf28	3884
C14orf39	3431
C14orf93	4257
C15orf32	1787
C15orf39	5807
C15orf40	13899
C15orf48	1355
C15orf61	4751
C15orf62	2470
C16orf46	2376
C16orf54	2569
C16orf72	15874
C16orf74	2181
C16orf78	1087
C16orf82	2240
C16orf86	1790
C16orf87	7216
C16orf89	2067
C16orf90	972
C16orf91	1005
C16orf92	1253
C16orf95	3670
C16orf95-DT	557
C16orf96	4017
C17orf100	2433
C17orf107	3410
C17orf113	3733
C17orf114	651
C17orf49	2628
C17orf50	1073
C17orf58	2436
C17orf64	1209
C17orf67	2434
C17orf75	5742
C17orf78	1920
C17orf80	4675
C17orf97	2712
C17orf98	617
C17orf99	2851
C18orf15	2534
C18orf21	1616
C18orf25	9577
C18orf32	5747
C18orf54	6175
C18orf63	5103
C19orf12	5327
C19orf18	915
C19orf25	4774
C19orf33	611
C19orf38	1552
C19orf44	4338
C19orf47	4886
C19orf48	3273
C19orf53	1197
C19orf54	3736
C19orf67	1535
C19orf71	675
C19orf73	742
C19orf81	888
C19orf84	1464
C19orf85	1337
C1D	3565
C1DP1	402
C1DP2	426
C1DP3	423
C1DP4	424
C1DP5	383
C1GALT1	7773
C1GALT1C1	1808
C1GALT1C1L	1279
C1GALT1P1	1089
C1GALT1P2	1104
C1GALT1P3	819
C1QA	2640
C1QB	2327
C1QBP	2335
C1QBPP1	770
C1QBPP2	825
C1QC	1736
C1QL1	1527
C1QL1P1	661
C1QL2	1905
C1QL3	2376
C1QL4	2073
C1QTNF1	4755
C1QTNF1-AS1	2213
C1QTNF12	1794
C1QTNF2	2411
C1QTNF3	4547
C1QTNF3-AMACR	3424
C1QTNF4	1413
C1QTNF5	1537
C1QTNF6	7144
C1QTNF7	5340
C1QTNF7-AS1	907
C1QTNF8	3406
C1QTNF9	1891
C1QTNF9-AS1	470
C1QTNF9B	1583
C1R	5803
C1RL	4979
C1RL-AS1	6143
C1S	8295
C1orf100	1151
C1orf105	1728
C1orf109	4443
C1orf112	5970
C1orf115	2891
C1orf116	5501
C1orf122	2231
C1orf127	3612
C1orf131	5413
C1orf141	5022
C1orf146	1086
C1orf147	2096
C1orf159	6322
C1orf162	2768
C1orf167	6695
