id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
NBEAL1	389566.7813	517588.5625	467597.8125	56920.66797	105834.875	118418.5234	157877.5781	209483.5469	193627.6875	205888.9688	345553.0313	209465.0938
PCDHAC2	446352.125	325241.7188	64093.42188			5114.386719	831988.125	615901.9375	610620.1875	473003.125	549040.4375	440224.9688
RNH1	855596.6875	2115565.75	2901284.75	1780232.25	2456839.5	1990858.75	1124770.125	912661.5	1041678.75	1044523.688	601183.8125	1801309.25
IK	1672778.5	2079572.5	1791256.25	1085800.25	616314.0625	1024451.313	536764.375	483115.2188	253595.5469	1359264	1221145	528206.3125
PPME1	2460897	2238543.75	2366670.25	1319748.625	1555508.5	1225558.875	1657181.125	2104311	986201.4375	1465584.5	980403.1875	1047204.25
SERINC3	578803.9375	591395.3125	791264	106839.8125	513768.5313	105024.0234	328854.0625	366962.2813	351646.7188	1222304.75	998085.625	1233672.25
WDR54	2242002.25	2543898.75	2813716	706902.4375	845806.6875	1092559.375	1503026	2374048	2431894.25	1301155.75	1244690.75	1253283.75
MYO10	187510.7969	272486	181791.6719	105358.2813	295958.875	246873.7031	203586.5313	213861.1875	264001.1563	193714.9688	407292.0313	178387.75
DNTTIP2	760802.9375	1038609.75	672834.6875	112722.5078	190062.4688	345558.7813				188602.3906	171209.5	229611.8281
AK1	2547477.25	2340478.5	2399882	1459512.75	1527746.25	1299833	1198495.125	1928701.125	2092508.875	1788519.75	1383832.125	1344593.125
NLGN1	1163462.125	920003.9375	785109.625	875519.1875	1167374.625	962557.125	248789.2031	274091.9063	271257.5313	727233.9375	930099.875	795512.6875
NF2	650205.8125	777618.6875	931707.25	389754.5625	582273.0625	466761.7813	331908.875	348806.7188	376956.625	492844.4688	495092.9688	476532.1875
CD276	3610003.25	5882286	1312391.5	77402.49219	105368.0703	84182.17969	810473.375	1154885	3067060.75	2761410.25	3314067.75	2613969.75
RAP1B	4647953	6827888	5693716	3536184	5555469.5	3725343.25	4014732.5	5495899.5	3939976.25	4977298.5	6610682	4971809.5
CIRBP	9792984	12445544	12375906	5841310.5	2302343	6333732.5	2965124	2228837.25	2875008.5	2004935.125	2619035.75	1612433.5
ARL6IP4	9386418	10828874	12592717	10749252	11030375	13094867	6275943.5	4794269	7019765.5	5850413	7324478	5345233
RPS11	17188162	16290210	13939500	9642439	7637761.5	5615709.5	6110905.5	5902912	7026182	5453895	6083997.5	6225677.5
ERBB4			285896.7813	2283301.75	2127020.75	2009945.125				257589.9219	229450.1406	301923.7813
SIPA1L3	638132.25	631538.375	561802.4375	209036.0781	208732.0938	129303.9922	273841.625	392857.5625	263673.1875	238193.6563	288642.6563	402154.4688
CAPG	2326541	2812982	1827947.625	2350364	1657415.375	2146494.5	2588517.5	2637114	3164999	3125769.5	2605285.5	2506707.25
FAM171A2	1602928.875	1944278.5	1687495.125	4519807	4208039	2872558.75	6332164	4084945.75	4937234.5	3037521	2799264.25	2699364.25
POLR1F	1002626.188	1202381.375	1083500.625	1115188.125	1059583.25	1005929.625	642137.4375	675731.75	749016.8125	692592.125	717903.25	595600
SBNO1	1481876.75	1637936.5	1028206	692508	883971.1875	1401239.5	171980.9688	175747.8125	169597.25	799904.75	748050.5625	569286.0625
TBCB	3296335.25	3111305	3539369	3238164.5	1632327.75	1582396.625	1046924.625	1815411.125	2415401	2009791.375	2017644.5	1695753.375
EIF2B1	3939474.5	2634199.25	3492995.75	2645111.5	2810173.25	2274831.75	2264488.25	1835348.5	2310832.75	3439568	3255807.5	3340786.75
CTHRC1	76460360	73054456	72393624	15177241	12784486	13464362	26482380	28097966	25284990	9428045	9862458	9192941
COPS7A	2237023.75	2696799.5	2887076.25	4287927	4437876	4095117.5	10621736	10451948	11662424	5206818.5	4197707.5	4151219.75
CD9	79211664	76760880	71847648	74553656	75182784	68719208	123438392	110220392	90833296	90184928	79193240	98230896
PCDH18	515270.9375	512581.75	567011.25	693153.9375	606725.5625	532533.125	93275.35938	105551.6641		257278.5313	198078.4219	258283.625
PBXIP1	1008522.5	2928383.75	1007774.5	299483.5	338234.6875	297207.1563	150312.2031	34371.77344	42781.66797	348144.8438	760984.9375	559696.4375
BAIAP2L1	1494716	1277367.375	1252719.625	859561.6875	1014975	659587.625	579555.25	644514.3125	792120.8125	240523.5938	616543.0625	1390184.625
CERT1	1907175.25	2676214.5	2587788.5	1577183.625	2924204.5	2498541.75	1035539.375	241221.4219	312283.875	1634886.875	1946068.5	1812927.875
SLC12A4	1825567.25	1568153.375	1104616.75	187326.5156	338934.125	410343.875	1056063.25	544115.5625	1075303	456684.2188	603017.5	474667
HMGN1	28518800	46774628	57890864	55390120	36011616	37862548	73419136	73509656	81340808	51971540	53480180	48466356
TMOD3	2032455.75	1610886.75	1026095.75	2377382	2327063.25	1753922.125	678314.5	698253.8125	486896.6563	1087230.125	837861.375	945460
PRRC2A	2476334.5	2217478.75	2020378.75	2500990	2225651	2364980.75	1735222.75	2297079.25	1894781.625	2453715.75	1679301.625	2944771
MPDZ	359675.8438	394622.5625	465307.125	267950.375	296483.9688	335586.1875	139902.9844	46666.75	144652.6406	178408.7656	243306.0625	143146.6719
GYS1	1695829.875	2931127	1655498	926386.375	1042241.875	1224595.625	719151.125	694512.5625	834087.4375	542459.3125	588484.875	404249.7813
HMGA1	34052784	31837734	26732508	18017018	14508541	17283008	27169222	27679298	40317776	13447110	13488109	16124458
CD70	1954088.75	1912278	1302719.5	31928.69336	34187.77734	39585.86328	2812805	4072799.5	2027385.625	4431530.5	4635527	4469594.5
SLC1A4	4994881	3899712.75	3131111.75	1948930.5	1154162	2379489.75	3810394.25	4005172.25	4108733.75	2231355	2982843	2487111.25
ENTPD6	1802990	2379104.75	2181133.5	3808173.25	4494935	3903562.5	2737407.25	3250738.5	2583835	3499343.5	4052058	3136758.25
RPRD1B	607106.5625	821589.9375	946233	995886.75	1344098.875	858758.0625	777977.4375	456280.8438	665472.5625	515068.0313	278449.125	436260.5313
PHF6	4061722	3761234.75	4956014.5	2514529.75	2179832	2597193	943135.125	1827259	1914373.375	2918402	3535725.5	3034381.25
MCM7	458952.5938	1222869.25	999582.1875	540263.75	569304.3125	647938.9375	146977.5938	204471.0156	335559.375	840804.625	1071293.625	538632.8125
ATG9A	1724142.375	2427841	1468768.875	409310.1563	818397.4375	1093960.375	249942.5625	713039.8125	980479.875	736918.5625	1543614.625	776694.25
MKLN1	1184806	1590321.25	1053843.75	542971.75	411810.9688	529680.5	468278.375	17866.01367	436639.75	423286.2813	605200.375	197047.7969
CHEK2	2815608.25	3028118.75	2854909.75	447764.5	784072.875	861367.8125	1055341.375	1255695.75	1245057.5	1589066.5	2024638.125	1675656.875
ME1	753917.5625	1047136.063	1341850	1677216.25	1464974.5	1129007.125	616673.6875	584249.25	732556.9375	803413.0625	849453.8125	640093.8125
EFEMP1	26001948	25461674	30753706	16204198	13135865	17414020	11601703	13655602	10788439	20408428	23848044	20683898
SRM	5046607.5	4646323.5	5699087.5	2213458.25	1824590.875	2293486.5	1826350.875	2970043.25	2555507.5	1971207.625	2084132.25	2500214
OSBPL9	3100105.5	3322681.25	2620325.25	214519.6094	519562.6875	422257.9375	349778.5625	316243.125	189752.8125	708208.3125	1086142.125	768801.625
NAXE	1581458.5	1214756.5	1132206.125	4098980.75	3286975.5	2848373.25	1264979	233679.7344	393319.0625	1298422	1095848.375	1538058.125
PALS1	1149225.625	1613853.25	1572661.125	93823.60156	283029.875	383627.1563	303544.2813	143728.3281	304479.3438	135863.25	167571.0156	348702.6563
DUT	685560.0625	222834.2344	309084.625	1642793.5	1634974	1540502.25	457821.3438	563866.9375	542956.5625	1640106.75	1833377.25	1846852.25
GLG1	1629814	2135277.75	1843837.625	2068737.75	1757342.125	2063017.625	1054804.25	875218.375	1131915.375	936498.75	804611.5625	1378342
STK3	1012473.813	1553066.875	1180727.5	580590.625	552622.8125	445035.1875		382039.2813	197656.2344	167216.25	435557.3125	209417.4063
NHLRC3	3467420.75	2802642.25	3391982.5	4334875.5	3357472.25	5507452	2527210.5	3126899	2780977	3549581.25	3063708.5	3151797.75
OBSL1	1032289.063	339438.4375	918993.625	133300.7031	156237.5781	129992.3594	219302.5156	748426	786030.875	833011.375	668900.375	697113.375
PPIG	4780076.5	4227801	4977775	676992.25	3262634.25	4732011	2997216	4967993	4373134	2045434.875	3698613	2298924.75
UAP1	1134716	1510015.75	1579160.625	526459.4375	688806.6875	611851.875	585607.0625	676276.5625	370833.8125	429359.7813	360805.6875	193064.5156
SNX1	1623199.375	2480395.5	2032439	727048.1875	860680.8125	987294.3125	527382.6875	601335.5	778169.375	874676.875	809809.5	714451.0625
RAB25	3631574	4145216	4628592	723829.9375	727158	129064.4219	1101778.875	118198.8672	665420	798118.5	1358785.875	894776.375
ADAMTS9	6484778.5	7855441.5	6765161	2200352	7521185	6390357	3978154.75	4426889	4205474	6151021.5	6959204	7231112.5
HSPBP1	1179012.375	1227189.5	1695398.625	1432631.625	1646659.5	1382295.375	1005307	1085394.625	1079307.125	428593.4063	688976	807405.4375
DFFA	1892117.5	2205252.25	2455941.5	2833747.75	3384235.75	2785933.25	1122298.375	911717.9375	1969634.625	1919196.75	1543473	1875282.75
RPL11	4484179.5	5387247	4898720.5	5024932	3793415	3797939.75	2555811.25	2655370.5	2963106.75	3222562.75	3141484.5	3602407.75
PGRMC1	1172411.25	1256632.875	1307813.375	5895935.5	4706270.5	5361960.5	2106938.25	1517975.875	1900842.25	2207035.5	2381678.25	2065364.25
PSMB9	4640933.5	4430612	4490188.5	612399.4375	1046550.688	1628510	1469092.375	1912062.125	2553556.75	1882487.25	1993844.875	2542326.5
GPRC5B	2369501.25	2014605.5	1487439.25	2453999	2537159.25	2938681.5	1000329.938	1305641.375	531144.6875	1737283.375	1963497.5	1641737.75
FOXK1	1159518.75	1056472.75	688470.125	465526.2813	390165.5938	349197.5	179254.4844	163955.8281	224521.3594	235043.0781	341018.3438	293984.8438
SLITRK2	208055.9063	265693.1875	289035.625	798182.1875	879656.3125	667271.25				834649.625	868231.6875	873220.875
RAD21	290187.5938	746801.125	402423.1875	858126.9375	1026355.375	899913.25	329884.4063	356443.3125	456341.875	331436.6875	682300.75	565991.1875
IMPA2	1552942.875	1886439.125	2328717.25	2378013.75	2007543.625	1544606.625	1878789	3432920.5	2514509.5	1050597.375	925982.75	1443196.25
SBDS	1338011.875	1022954.688	1266599	1072306	999383.375	708460.5	714983.0625	1071854.125	716386.125	720291.5625	454864.5625	406391.25
PGP	3239532.5	2407954	3965474.75	4323516	4263361	3340761.25	2916929	3580873	3906852.5	2113915.75	3282001.75	2952876.5
ITSN2	2188450	2363802.75	2356413.25	2943460.75	3107133.25	2922880.5	2840903.75	3033339.5	3366741.75	5650905.5	6835637	6054859
PRKAR2B	1011419.813	1318927.375	1049425.375	557062.875	579348	969828.375	36854.64453	83862.60938	192167.8906	139983.9219	118846.3203	340265.75
CR2	2490687	1991025.25	2067398.25	2346543.25	2541799	1808099.375	423440.6875	402552.5	275233.1875	550203.6875	539466.9375	
PDCD10	1763564.75	1079474.5	935041.125	1361989	1272559.375	1329070	1207271.25	1093442.75	933630.875	764362.625	694423.625	888416.0625
SF1	601585.6875	1044438.813	668207.1875	1159282.5	1322652	1116501.125	359485.1875	562216	1050772.5	610463.5	437456	551705.9375
EEF1B2	10179544	12289551	12935660	15916083	15094650	13305401	8299787	8652240	9585555	10135195	8913035	9472083
TSNAX	881553.5	1184026.375	1777712.375	6297075.5	5978111	5009871	2864228.75	2232417.25	3826900.5	2834320.5	2355634	2129560.25
SRP14	2872977.75	2714652.75	2814464.75	2794328.5	2188446.25	1679132.625	2517681.75	2017941.5	2753503	2718620.25	2243757.25	3104465.75
COLGALT1	3141076	4216284	4874641.5	3155951.5	3560397.75	2615024.5	1331499.75	1991573.375	2076697.75	2097402.5	1719285.25	1781381.625
EIF4E	3217693.5	3942986.25	3480186	3220133.75	3781930	3489108	2502580.5	2388472.5	3022995.5	2044675.875	1401196.5	2339916.75
ECPAS	2397020.25	2391307.25	3427674.25	3074920	2886898.25	2496645.75	395524.8438	590418.6875	375689.9688	1362469.125	1276295.625	1383942
TRIP11	176979.25	84841.91406	131560.0156	747195.6875	767585.875	692720.4375	252060.0469	53580.42188	165182.9688	188205.0469	190046.7656	165908.5625
C1QBP	9589938	12419955	11450788	7756266.5	9238929	8106493	7892304	7319953.5	7801894	6158829.5	6134186.5	5899763
VPS13C	299919.4688	336248.0625	309952.9375	101044.5703	90420.51563	114680.4688	176870.625	220005.0313	244338.8281	203510.9063	218536.1406	231053.5313
CEP76	692925.5	955462.375	616097.375	362562.0938	399771.0313	325716.1563	212779.4531	370855.9688	522856.8125	272981.1875	342469.8438	364762.1875
FARP1	751944.25	971781.4375	383183.9063	263546.8125	327481.5313	339806.0313	202194.0156	202324.2813	219052.5469	177671.2656	654352.875	219920.375
RPL17	4300126.5	4486094	3393054.75	3124447.75	3371930.5	2339775	2369663.5	2143991.25	2662936.75	1951095.625	1969781.25	2197496.75
AGTRAP	8208353.5	10440943	10532709	5905589	5719608.5	8950770	6145976.5	5923914.5	6062167	7768774	10241787	7699067
SKP1	2970475	1511892.25	3236487.75	5788066	6248767.5	5848983	2607727	3625516.75	2296246	1050817.25	2769513.75	1330627
TRMT6	971713.125	1430012.75	1195278.5	598455.375	849277.375	850151.0625	412801.125	409066.125	393247.3125	1315134.125	1399014.25	1329053.75
PSD3	490792.0938	595687.875	585700.4375	294907.5938	405846.375	349022.2813	332168.4063	306134.75	310057.1563	275304.6563	419363.6875	310265.4375
RPL22	92142088	106723064	99698600	19371090	23723084	27865532	29591486	32027130	34899816	25992400	40360944	32538232
GPALPP1	3237013.5	1473135.875	1374299.875	839298.0625	545712.125	1191356.875	668138.875	372401.5938	584462.875	1023917.438	531565.4375	807662.1875
TPT1	6937285.5	10288583	7996786	14465183	14679159	11863546	10149600	13513718	16434786	9604332	8184732	6496784
COL1A2	363392.3438	660977.6875	314788.625	3265600.5	2866900	2898912	257043.125	310636.1875	414790.4063	750294.8125	509413.4375	1247862
KREMEN1	1809101.375	2301550.5	2793275.25	3312178.75	3407585.25	3531658	1536040.75	2578212.75	1543915	2943160.5	2397292.75	2160878.75
EDF1	5496621	4592325.5	3087522.5	8403536	7187879.5	5853950.5	3721970	2311375	2588924.75	2868039	3152812.5	3241785.75
CRYZL1	2352798.25	2407579.75	2028569.25	1070570.75	1453396.5	1045225.875	1225779.125	1168656.125	1217515.125	1065441.875	1263685.875	1737159.625
BCAT1	5078846	5311389.5	4021962	2665315.25	2686801.75	2388202.5	874353.125	373220.0625	709337	780723.6875	529853.25	1027401.938
GOLGA5	1193840.25	1080477.75	969517	1229884.375	971148.125	1419044.75	406702.25	256047.6875	492343.0313	409834.5313	541635.5	493848.4375
ADAMTS14	2454489.5	2827312.75	2412849.25	959259.375	813153.3125	271238.9375	1716693.875	402380.6563	428388.6875	1198977.625	1369979.375	1485919.5
ATXN2L	934429.125	1130672.25	1268604.625	844146.8125	756891.625	553703.625	442690.0625	287576.8125	357349.1563	445006.75	371328.3125	452944.5313
YTHDC1	21148434	21461810	17904854	19073694	16960370	21477460	16716953	13822147	15192781	13566446	13081413	12849847
WBP4	3130679.5	3609907.25	3431445.75	3556905	3235310.25	5158654	2502069.25	1975831.25	2308507.25	2177952.75	2322079.25	2425136.25
RBM12B	2004063	1713746.625	2655443.25	647574.1875	96559.13281	687461.5	381467.875	112374.7734	66108.11719	189250.6875	345471.1563	219241.6719
BCCIP	6874076	9009374	8817091	4190347.5	5458013.5	4875862	5035200.5	5141591.5	6946523	5094351.5	4523371.5	5913062
INSR	1323641.875	1348437.875	1417084.5	679900.5625	808305.75	807011	609901.0625	630243.9375	694863.4375	525341.5625	593603.5	460272.4375
RBM39	3350908.75	3341093.25	2888765.75	835806.3125	816399.8125	1685385.75	1153379.5	925155	1387323.5	1764546.375	1855828.5	1924994
NIPSNAP3A	1983473.5	2336965.25	2545681.75	1824838.125	1644531.625	1622075.25	1202084.5	997827	1230877.75	964787.5	880330.75	1096287.625
KAZALD1	840960.3125	1209150.5	1121047.625			38698.49609		180168.9531	218105.8906	13632.9873	114531.9531	162191.6875
HS6ST2	1287814.75	1418334.75	1229872	2116122	2593795.25	2438322.5	2382096.5	2512468.75	1704618.5	1273482.875	1729494.875	2161992.25
TM9SF3	2810425.75	3514983.5	2802562.5	675796.25	805984.125	692121.5	1269171.75	1772839.5	1574272.625	1428958.625	1892434	1399321.125
CSNK1A1	2736821.75	3136710.25	2827578.75	6161724.5	9986981	7603308	168108.6094		505328.125	3769462.25	5881572.5	350278.4688
EPHB1	172764.9844	167329.125	155451.2188		19207.4043	14594.12598				147225.2813	256690.8281	200030.4375
CACNA2D1	2076394.5	1432916.875	3084816.5						163047.2969	372675.0938	916851.5625	844732.75
RAP2B	1685899.375	2750285.25	1891293.875	2063380.75	2081512.625	1377277.5	2837322.5	2940950.75	3030544.75	2109554.5	2350107	1150962.125
PRPF3	830650.625	1374509.125	1658618.5	39940.61328	42909.24219	42353.89453	31264.49219	1694019.5	1394622.625	18661.76563		570351.6875
RIC8A	460367.3438	584781.5625	728825.6875	418050		27437.24609	93747.09375	106006.6406	292733.4375	215144.875	76988.46875	275925.5938
ECT2	285756.2188	656650.75	558578.5625	90458.78125	91505.4375	68440.15625	17520.07813	15850.40918	25600.86523	89127.48438	89219.60938	99914.1875
NOC2L	4430430	4309430.5	4139573.5	203319.875		245327.4219	1404569.625	1159706.125	1315165.5	1243033.75	496807.375	877283.8125
PLSCR1	2906588	3635592	3976293.75	1722006	1767791.125	1960976.5	3298192	3633283	2994864.5	3229190.75	4621657.5	3045475
RPL26	6219108.5	7705630.5	6775686	2810003.25	3455469.25	3833778.75	2595596.25	2057614.25	2299987	2737163	3004386.5	2312205
PDCD4	790575.3125	1083636.125	1054553	832370.625	825213.0625	733084	279261.2188	245815.125	299773.6563	581452.625	1045207.563	858693.5625
RAE1	2981597.5	4029563.75	3738537.75	2904963	3057686	2386058	1869291.375	1123732.375	3223751	1582747	2206438.75	2493461.5
FLOT2	1068931.25	418705.4063	420724.25	180545.7188	261824.2344	174057.1875	286430.5313	303565.1875	320898.3125	385809.8125	382314.1875	389065.5313
