id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
AHNAK2	2445.821187	1.722169974	0.101746039	16.92616227	2.88594e-64	2.25668e-62	63.5397127023277	61.6465300200481
MAMDC2	351.0691986	-2.373056583	0.140272781	-16.91744164	3.34655e-64	2.60553e-62	63.4754026819224	61.5841039220138
RIN1	403.0478154	1.989915823	0.117661073	16.91226984	3.6536e-64	2.83233e-62	63.4372790014011	61.547856147582
ATF3	423.3600275	2.046571741	0.12109342	16.90076756	4.44088e-64	3.42786e-62	63.3525309620305	61.4649769237585
S100A11	13895.49826	1.312698182	0.07770004	16.89443379	4.94437e-64	3.8002e-62	63.3058890373234	61.4201935463804
LINGO1	1257.472444	-1.933332624	0.114600201	-16.87023766	7.4496e-64	5.70133e-62	63.1278670457022	61.244023820769
C1orf233	4294.147601	0.929015034	0.055104241	16.85922919	8.97519e-64	6.83978e-62	63.0469563488691	61.1649578670405
C15orf52	733.5788949	1.465124864	0.086946082	16.85095902	1.03227e-63	7.8335e-62	62.9862066940134	61.1060441522381
RANGAP1	2938.539398	1.196050121	0.070983432	16.84970818	1.05434e-63	7.96733e-62	62.9770193167204	61.0986871943556
INF2	2111.521067	1.542523504	0.091694415	16.82243689	1.6714e-63	1.25775e-61	62.7769196021688	60.9004056740022
RBM47	862.1933482	-1.591646385	0.094687207	-16.80951881	2.07852e-63	1.55759e-61	62.6822457922557	60.8075468497255
EPAS1	2139.90898	2.652401269	0.158029546	16.78421117	3.18432e-63	2.37635e-61	62.496983295441	60.6240895940468
FBLN5	426.7887527	-2.461527624	0.14739659	-16.70003102	1.30997e-62	9.73544e-61	61.8827386501333	60.0116444154584
MUC7	247.4162106	-3.683692187	0.220692338	-16.69152734	1.51056e-62	1.118e-60	61.8208620197112	59.9515581964496
SELT	3747.062807	0.869777104	0.052319491	16.62434171	4.6444e-62	3.42334e-60	61.3330703836122	59.4655499653696
MCM2	4299.544086	0.931309469	0.056036059	16.61982445	5.00791e-62	3.67621e-60	61.3003434846807	59.4345996879181
RBPMS2	1286.68072	1.090467882	0.065882266	16.55176637	1.55473e-61	1.13666e-59	60.8083450212297	58.9443694229163
SRCRB4D	689.3470002	-1.86661103	0.112974565	-16.52240074	2.53119e-61	1.84054e-59	60.596675253951	58.7350547397003
PAQR4	849.3077077	1.244399571	0.07531664	16.52223952	2.53796e-61	1.84054e-59	60.5955152269679	58.7350547397003
RRP1B	1757.672674	0.895873578	0.054260139	16.5107129	3.07232e-61	2.21911e-59	60.512533551988	58.653821169508
ARL4D	857.8790112	-2.043499807	0.123870582	-16.49705507	3.85227e-61	2.77132e-59	60.4142832814123	58.5573133240156
TMOD1	1391.141901	1.392990874	0.084605702	16.4645035	6.6002e-61	4.72926e-59	60.1804429042187	58.3252068091689
FBLN1	2748.795541	-0.930146239	0.056559267	-16.44551449	9.03142e-61	6.44564e-59	60.0442439606853	58.1907339542347
LRP1	2289.389477	-1.251570796	0.076220005	-16.42050262	1.36432e-60	9.69853e-59	59.8650837543608	58.013294086483
INPP5A	967.6918261	1.433932776	0.087390275	16.40837929	1.66593e-60	1.1796e-58	59.7783432509799	57.9282652361202
BCAR3	1568.561145	1.958470175	0.119417532	16.40018961	1.90642e-60	1.34459e-58	59.7197814145118	57.8714101230091
DKK3	2532.244108	1.23457059	0.075325026	16.3899125	2.25769e-60	1.58612e-58	59.646335690636	57.7996639586538
HSPA5	11388.97768	-0.6559841	0.040323877	-16.26788271	1.66827e-59	1.16747e-57	58.7777336599209	56.9327542705065
USP43	398.6975285	1.49982691	0.092289692	16.25129397	2.18699e-59	1.52454e-57	58.660153202767	56.8168611763813
IL20RA	401.1068117	-2.246171393	0.138556203	-16.2112655	4.19834e-59	2.91533e-57	58.3769223932561	56.5353122782747
DOCK11	445.0067306	-3.454678277	0.213158205	-16.2071091	4.49208e-59	3.10731e-57	58.3475525179384	56.507615417304
UPF1	3500.32461	0.830822376	0.051363858	16.17523325	7.54116e-59	5.19647e-57	58.1225618447336	56.2842915756176
PRKAR2B	242.8523249	-2.216404259	0.137124862	-16.16340193	9.13768e-59	6.27257e-57	58.0391640549329	56.2025544833901
PFKM	1063.46638	-1.058589186	0.065579796	-16.14200183	1.29279e-58	8.84065e-57	57.8884720159148	56.0535158027431
MAFF	436.1488896	2.037297814	0.126286369	16.13236516	1.51121e-58	1.02951e-56	57.8206751812572	55.9873694305673
CCDC3	421.6365398	-1.629651165	0.101177349	-16.10687748	2.28263e-58	1.54917e-56	57.6415644792154	55.8099009218077
CTSL	640.5331963	-1.586016471	0.098484908	-16.10415758	2.38524e-58	1.61273e-56	57.6224679162332	55.7924383352305
PHLDA1	295.5922289	2.651878414	0.164760354	16.09536734	2.74935e-58	1.85195e-56	57.5607699697262	55.7323707428254
HSD17B4	1009.997039	-1.337071744	0.083204859	-16.06963534	4.16529e-58	2.79525e-56	57.3803547563183	55.5535793438545
SRGAP3	329.8822651	-2.863257819	0.178219343	-16.06592065	4.42249e-58	2.95682e-56	57.3543331404306	55.529175112872
C5orf15	996.5111796	-1.18940249	0.074102193	-16.05084065	5.6395e-58	3.75653e-56	57.2487593990072	55.425213138494
NDUFA3	3732.681108	-0.99246675	0.061911151	-16.03050065	7.82498e-58	5.19307e-56	57.1065167638008	55.2845758232919
HEY2	276.5371297	-3.203357658	0.20006044	-16.01194949	1.05453e-57	6.97271e-56	56.9769410606385	55.1565983970378
LIF	1500.341326	1.558715382	0.097425827	15.99899566	1.29853e-57	8.5546e-56	56.8865480123928	55.0678002925933
CD47	8436.74269	-1.304940938	0.081622568	-15.98750159	1.5617e-57	1.02508e-55	56.8064023897019	54.9892422397763
TUBA1A	9659.76629	-0.942299653	0.059007476	-15.96915701	2.09599e-57	1.37078e-55	56.6786107937089	54.8630322406538
CD55	3240.894669	1.32208773	0.082962559	15.93595649	3.56701e-57	2.32437e-55	56.4476956731291	54.6336947385157
LMO3	781.7012962	-1.774281749	0.111367831	-15.93172588	3.81675e-57	2.47813e-55	56.418306285735	54.605875914747
LTA4H	1691.623213	-1.162839059	0.073007227	-15.92772528	4.06892e-57	2.63236e-55	56.3905208488295	54.5796547171393
IER3	10090.43614	1.063188182	0.066777332	15.9213936	4.50236e-57	2.90233e-55	56.3465597826001	54.5372532090482
SHMT2	4974.649227	-1.116356337	0.070136386	-15.91693555	4.83484e-57	3.10552e-55	56.3156178935079	54.5078656694899
SOX3	258.5925835	-3.910735922	0.245760127	-15.91281701	5.16369e-57	3.30494e-55	56.2870398383132	54.4808364205673
DVL1	3711.850024	1.207079455	0.076099787	15.86179815	1.1651e-56	7.43059e-55	55.9336367977415	54.1289767012365
GPR39	283.8401997	1.941715018	0.12244065	15.85841805	1.22952e-56	7.81376e-55	55.9102644024121	54.1071399322815
SLC6A9	408.8521724	-1.957034645	0.123471293	-15.85011859	1.40316e-56	8.88585e-55	55.8528928042709	54.051301022259
CIRH1A	2216.704282	0.909581	0.057428112	15.83860197	1.68526e-56	1.06349e-54	55.7733330871638	53.9732665894145
MMP10	118.8433657	3.012879423	0.192484762	15.65256074	3.19116e-55	2.00675e-53	54.4960514203834	52.6975067283512
DYNLL2	2836.627562	0.832507597	0.053187526	15.65230912	3.2038e-55	2.00768e-53	54.4943346029522	52.6973055073184
THSD4	985.8842437	1.580754031	0.101052625	15.64287942	3.71541e-55	2.3202e-53	54.4299932543361	52.6344745775433
KLK5	7494.971024	1.213915544	0.077628208	15.63755717	4.03928e-55	2.51372e-53	54.3936960408037	52.5996830994533
GMPR	161.0200564	2.863080701	0.183141915	15.63312639	4.33025e-55	2.6855e-53	54.3634870296313	52.5709748432885
MDFI	324.383831	2.566245586	0.164223102	15.62658089	4.79871e-55	2.9658e-53	54.318875494953	52.5278581391556
CAPN15	1570.549893	1.685284967	0.107908149	15.61777286	5.50968e-55	3.39355e-53	54.2588736240647	52.4693457476029
TSPAN18	3062.017188	1.38125476	0.08857924	15.59343653	8.06744e-55	4.95198e-53	54.0932642558919	52.305221118008
ADRA1B	527.4575039	1.634304308	0.104826407	15.59057825	8.43664e-55	5.16099e-53	54.0738304822842	52.2872669824238
ECH1	3484.891837	-1.13120292	0.072692934	-15.56138754	1.3318e-54	8.11947e-53	53.8755609894435	52.0904723184913
GNL3L	3251.27641	0.866824596	0.055707404	15.56031211	1.35437e-54	8.22916e-53	53.8682626746413	52.0846444935828
PRKDC	9675.874729	0.948882654	0.060986957	15.55878	1.38718e-54	8.40014e-53	53.8578671813675	52.0757134757571
CCND3	1573.053842	1.469103206	0.094432984	15.55709813	1.42411e-54	8.59482e-53	53.846456463966	52.0657632142446
FADS2	4295.345787	-0.886180136	0.057010258	-15.54422261	1.74123e-54	1.04736e-52	53.7591438589037	51.9799040163721
AMIGO2	2127.8084	1.070318379	0.069107661	15.48769515	4.20083e-54	2.51839e-52	53.3766648932194	51.5988770138102
GPRC5A	2931.987002	1.787680444	0.116017459	15.40871914	1.43019e-53	8.54548e-52	52.8446062629054	51.0682635379173
TINAGL1	4204.714405	1.669938642	0.108468862	15.39555789	1.75306e-53	1.044e-51	52.7562032195463	50.9812995013338
SLCO4A1	485.2167449	1.911872725	0.124373442	15.37203353	2.5213e-53	1.49655e-51	52.5983754761827	50.824908768726
STON1	195.8483861	-2.878314713	0.187659761	-15.33794297	4.26497e-53	2.52321e-51	52.3700840193336	50.5980466028134
S100A9	288.4076662	3.195330191	0.209024768	15.28684961	9.35682e-53	5.51746e-51	52.0288717250982	50.2582608066651
SLCO2A1	555.6172723	2.617745413	0.171980933	15.22113741	2.56041e-52	1.50487e-50	51.5916904852818	49.8225010154995
CCRN4L	270.9175317	2.035797294	0.133759678	15.21981306	2.61277e-52	1.53064e-50	51.5828988191771	49.8151269415016
LRP4	841.4295421	1.433732715	0.09421326	15.21795038	2.68822e-52	1.56973e-50	51.5705351921374	49.8041750415997
IGFBP7	734.1417525	-2.284658354	0.150162646	-15.21455849	2.83123e-52	1.64789e-50	51.5480248485178	49.7830717817089
KRT6A	510.5533069	1.895888244	0.124641522	15.2107276	3.00188e-52	1.74157e-50	51.5226066726455	49.7590590649883
TOB1	3047.712084	0.910185881	0.059955339	15.18106477	4.72056e-52	2.72988e-50	51.3260064779584	49.5638564432462
NEURL1B	266.7949136	-2.126205417	0.140175769	-15.16813804	5.74845e-52	3.31365e-50	51.2404492417787	49.4796933652878
FADS1	1859.50068	-1.269368337	0.083755081	-15.15571733	6.9453e-52	3.99077e-50	51.1583089903107	49.3989433011835
BARX2	1396.985308	-1.046228591	0.069091933	-15.14255791	8.48483e-52	4.85986e-50	51.0713568546782	49.3133762414585
CPVL	607.8493514	-1.574336845	0.104149787	-15.11608317	1.26868e-51	7.24354e-50	50.8966479064786	49.140049137293
CMTM7	5391.877186	1.135139672	0.075284735	15.07795273	2.26174e-51	1.28726e-49	50.6455573211856	48.8903337256977
RAB14	1484.35475	-0.921675997	0.061171416	-15.06710258	2.66549e-51	1.51227e-49	50.5742229424592	48.8203706631723
SCARA3	2752.588128	-0.846548447	0.056295399	-15.03761329	4.1629e-51	2.3544e-49	50.3806040214865	48.6281197509084
CCNB2	1890.474623	-1.09596743	0.072884546	-15.03703442	4.19946e-51	2.36763e-49	50.3768065510539	48.6256861657639
AKAP6	503.2587819	-2.937200311	0.195408957	-15.03104239	4.59714e-51	2.58374e-49	50.3375122701671	48.5877511912367
VAV2	1205.428281	0.885588586	0.059022333	15.00429663	6.88166e-51	3.85566e-49	50.1623067882352	48.4139012700581
FLNA	76207.75996	0.819438197	0.054675235	14.98737408	8.87951e-51	4.95956e-49	50.0516109993304	48.3045568513421
ETV4	3666.292568	1.1941725	0.079794834	14.96553644	1.23325e-50	6.8669e-49	49.9089488758658	48.1632392770218
TUFT1	1306.221936	1.209478943	0.080894082	14.95138971	1.52533e-50	8.46697e-49	49.8166361880058	48.0722719790092
CD70	1116.199133	1.592038498	0.106603334	14.93422797	1.97346e-50	1.09208e-48	49.7047716718807	47.9617455463511
CLDN3	4608.849487	-1.448997213	0.097502905	-14.86106708	5.89782e-50	3.25375e-48	49.2293084861416	47.4876158188827
EPN3	3199.361987	-1.023292322	0.06887311	-14.85764648	6.20676e-50	3.41372e-48	49.2071350473794	47.4667721034444
DRAM1	418.8422605	1.651739414	0.111238172	14.84867452	7.09578e-50	3.89078e-48	49.1489998579829	47.4099633252197
TGM2	3148.855135	0.822733019	0.055476388	14.83032792	9.32762e-50	5.099e-48	49.0302291550448	47.2925149880325
XPO6	1986.371475	1.133090601	0.076565183	14.79903215	1.48606e-49	8.099e-48	48.827963655486	47.091568601034
PI15	368.3398389	-5.836389919	0.394409154	-14.79780543	1.5134e-49	8.22313e-48	48.8200462703685	47.0849628438967
DRD2	103.1510534	5.419236724	0.366427299	14.78939135	1.71498e-49	9.29031e-48	48.7657409403094	47.0319697941826
RNF122	425.6979473	-1.91445686	0.129642111	-14.76724532	2.38254e-49	1.28678e-47	48.622959799343	46.8904956978145
FILIP1L	745.6155731	1.748124185	0.11851087	14.75074972	3.04266e-49	1.63839e-47	48.516746574876	46.7855827114355
SAMD1	1802.607147	0.871027811	0.059116609	14.7340626	3.89565e-49	2.08954e-47	48.4094200687074	46.6799493107549
DVL3	6562.122675	0.652233484	0.04426747	14.7339228	3.90372e-49	2.08954e-47	48.4085213402922	46.6799493107549
PLXND1	3775.08512	0.908280833	0.061682749	14.72503812	4.45219e-49	2.37604e-47	48.3514263101525	46.6241462523975
ITGA11	174.3876823	2.9515437	0.200470642	14.72307203	4.58356e-49	2.43892e-47	48.3387970792483	46.6128024449213
FAM20C	255.7076096	1.951670353	0.132652737	14.71262781	5.34893e-49	2.83777e-47	48.2717330855622	46.5470228068273
STRBP	1105.435136	-0.983664457	0.066873662	-14.7092956	5.61893e-49	2.97225e-47	48.2503463782634	46.5269146642741
CPM	393.4509343	-3.2791349	0.223517659	-14.67058539	9.94831e-49	5.24693e-47	48.0022506901098	46.2800947297442
DGKZ	3565.939891	0.907032556	0.06190214	14.65268492	1.29496e-48	6.80988e-47	47.8877436462913	46.1668605409208
RNF40	1983.414732	0.836858919	0.057130317	14.64824561	1.38239e-48	7.23238e-47	47.8593694164744	46.1407187634553
SSX2	141.3190693	-4.327748408	0.295445769	-14.64819897	1.38334e-48	7.23238e-47	47.8590710650272	46.1407187634553
DLG5	4086.758132	1.040131636	0.071185352	14.61159639	2.36901e-48	1.23498e-46	47.6254331060414	45.9083400755703
STOM	362.5424351	-2.237392005	0.15315142	-14.60901902	2.46035e-48	1.27888e-46	47.6090031074265	45.8931702043742
LRRC4B	259.749995	-3.966661488	0.272190504	-14.57310756	4.16505e-48	2.15875e-46	47.3803797806693	45.6657976494245
SH3GL1	4775.937173	1.063438411	0.073190348	14.52976307	7.84914e-48	4.05652e-46	47.1051779246197	45.3918463784638
VIM	4086.063141	1.510419034	0.104034377	14.51846094	9.25653e-48	4.77016e-46	47.0335517869986	45.3214670536744
CSRP2	382.6841931	-1.60717338	0.110760409	-14.51035969	1.04173e-47	5.353e-46	46.9822448287377	45.2714027566166
CPA4	207.8410021	3.056319242	0.210696091	14.50581842	1.11302e-47	5.70304e-46	46.9534970317016	45.2438935823482
DNM3	558.6745245	1.348489569	0.092985032	14.50222185	1.17291e-47	5.99283e-46	46.9307353109901	45.2223680418612
FOXP4	5011.361747	1.024457884	0.070662972	14.49780344	1.25089e-47	6.37317e-46	46.9027808793501	45.195644496854
LIMA1	1487.803692	1.941778941	0.134258561	14.46298042	2.0761e-47	1.05476e-45	46.6827517315547	44.9768463484545
CCDC85C	2309.352818	0.932429346	0.064476422	14.46155527	2.11954e-47	1.0738e-45	46.6737583830045	44.9690766003728
DCTN2	2674.456451	-1.008358974	0.069754096	-14.45591068	2.30067e-47	1.16229e-45	46.6381456705347	44.9346854987217
CLDN4	1660.178094	-1.096391219	0.075873221	-14.45030536	2.49577e-47	1.25732e-45	46.6027954399565	44.9005541761346
PLAGL2	2528.824169	0.873193216	0.06046542	14.44119999	2.84839e-47	1.43096e-45	46.5454005476012	44.8443725060181
ABTB2	1562.926285	1.487095527	0.103016914	14.4354501	3.09618e-47	1.55111e-45	46.5091737990439	44.8093574022515
MAP3K7CL	92.96638362	3.571095196	0.247851953	14.40817858	4.59674e-47	2.29645e-45	46.3375500600432	44.6389430059223
CAV1	682.5130783	1.968505675	0.136666153	14.40375419	4.90075e-47	2.44155e-45	46.309737451413	44.6123343774615
HSP90B1	13927.1178	-0.833996463	0.057918073	-14.39958924	5.20519e-47	2.58606e-45	46.283563413234	44.5873614031344
UBE2L6	1118.899739	-1.031570281	0.071698757	-14.38756161	6.19415e-47	3.06892e-45	46.208018281804	44.5130144325233
LCN2	2612.440156	1.202127727	0.083591766	14.38093477	6.81676e-47	3.36812e-45	46.1664219960867	44.4726124437729
FABP5	1224.296177	0.937579483	0.065226562	14.37419752	7.51359e-47	3.70224e-45	46.1241525071161	44.4315354312619
SEMA5A	239.9877167	-2.993307488	0.208274083	-14.37196337	7.75997e-47	3.8132e-45	46.1101399577186	44.4187104156499
EYA4	440.0597234	-1.694330983	0.118297228	-14.32266009	1.57959e-46	7.74087e-45	45.8014556243395	44.111210226014
IL7R	200.1651254	2.794017486	0.195133351	14.31850306	1.67697e-46	8.19571e-45	45.7754747065955	44.0864134172338
RTN4	4998.994973	0.76083761	0.053282131	14.27941394	2.94064e-46	1.43326e-44	45.5315581395811	43.8436750194262
IRAK2	224.2966322	2.615272328	0.183242305	14.27220822	3.26087e-46	1.58505e-44	45.48666651472	43.7999570335209
HES1	2314.15057	-1.099814108	0.077097147	-14.26530234	3.60028e-46	1.74531e-44	45.4436637220865	43.7581274229557
ARL4C	698.3335084	1.138852527	0.079845992	14.26311457	3.71497e-46	1.79607e-44	45.4300446890063	43.7456767411535
KIAA0922	1026.355612	0.950890533	0.066792016	14.23658986	5.43135e-46	2.61884e-44	45.2650922100649	43.5818910343124
KANK4	669.5999801	-1.458224329	0.102510141	-14.22517139	6.39475e-46	3.06713e-44	45.1941764294094	43.513267816099
SLC16A3	1943.862275	1.422002764	0.099963874	14.22516657	6.39519e-46	3.06713e-44	45.194146548179	43.513267816099
SIRPA	1294.911564	0.975984739	0.068753018	14.19551853	9.76614e-46	4.67138e-44	45.0102770542899	43.3305548029776
MYCL	229.577861	-2.036441335	0.143461342	-14.19505287	9.83123e-46	4.69004e-44	45.0073921435315	43.3288234532966
ACAP3	836.1538494	1.26046212	0.088809472	14.19287938	1.01408e-45	4.81572e-44	44.9939277824898	43.3173387721634
TUBB6	3568.714711	0.929403592	0.065484031	14.19282797	1.01482e-45	4.81572e-44	44.9936109823214	43.3173387721634
DOT1L	1515.670296	1.028531135	0.07248394	14.18977967	1.05991e-45	5.01645e-44	44.9747310103605	43.2996035120994
CEND1	511.4509855	-2.119757052	0.149491987	-14.17973695	1.22304e-45	5.77333e-44	44.9125593389611	43.2385736177858
EPHB1	389.8546693	-1.734704095	0.122355872	-14.17753035	1.26211e-45	5.94214e-44	44.8989027922305	43.2260571202013
BHLHE40	2767.055574	-0.830218397	0.05858484	-14.17121566	1.38089e-45	6.48442e-44	44.8598409154081	43.1881288633832
PTPRJ	5044.797513	0.945671248	0.066761766	14.16486265	1.51162e-45	7.07982e-44	44.8205573706369	43.1499777838357
CLGN	230.9057567	-2.479517975	0.175229095	-14.15014999	1.86359e-45	8.70565e-44	44.7296496286362	43.0601987971056
SPHK1	302.8660649	2.196074413	0.155291226	14.14165155	2.10291e-45	9.79812e-44	44.6771793137805	43.0088572459351
IQCD	221.2507207	-2.210893207	0.156454677	-14.13120558	2.43932e-45	1.13362e-43	44.612731223418	42.9455325006108
RGL1	207.3015247	-2.780426721	0.197115168	-14.10559497	3.50818e-45	1.62615e-43	44.4549181316682	42.7888393965232
KIAA1161	1226.340518	1.275774329	0.090468086	14.10192675	3.69541e-45	1.70853e-43	44.4323373702977	42.7673773910414
IPO4	5558.595195	0.610600222	0.043336729	14.08967013	4.3961e-45	2.02728e-43	44.3569324370506	42.6930862641058
FLG	130.6428054	-5.42946386	0.387129683	-14.02492266	1.09732e-44	5.04738e-43	43.9596667051797	42.2969339974873
EHBP1L1	1355.447487	1.012205423	0.072202631	14.01895474	1.1936e-44	5.47623e-43	43.9231411898714	42.2615183199184
OTOF	644.8871576	-1.372961265	0.098148044	-13.98867682	1.82781e-44	8.36467e-43	43.7380689509655	42.0775511879958
FOSL2	2824.706386	0.807702712	0.057816585	13.97008681	2.37337e-44	1.08338e-42	43.6246345515289	41.9652191860737
IGFBP3	3363.309269	-3.503912759	0.250984113	-13.96069543	2.70779e-44	1.2329e-42	43.5673850199639	41.9090721474184
FBN2	10255.17884	-1.287469498	0.092413801	-13.93157172	4.07293e-44	1.84979e-42	43.3900930539147	41.7328775726877
VCL	9950.811951	1.077491945	0.077343892	13.93118345	4.09513e-44	1.85519e-42	43.387732306996	41.7316116053341
CEP70	557.3200647	-1.500444315	0.107888012	-13.90742387	5.70992e-44	2.58023e-42	43.243369976483	41.5883415795876
ARNT2	360.8710294	-2.062312539	0.148394273	-13.89752111	6.55733e-44	2.95573e-42	43.1832729597569	41.5293352403941
GYG1	1348.848829	0.883767809	0.063658458	13.88295963	8.03562e-44	3.61301e-42	43.0949806089827	41.4421308364008
BTF3	13571.05206	-0.748005026	0.053883492	-13.88189591	8.15578e-44	3.6579e-42	43.0885344977142	41.436768171479
TTLL12	2014.152103	0.935616711	0.067506302	13.8596943	1.11147e-43	4.97257e-42	42.9541022549715	41.3034190944982
HGS	4718.803019	1.090154987	0.078707992	13.85062642	1.26108e-43	5.6279e-42	42.899257361915	41.2496536279811
GRHL3	230.3831837	-2.383605932	0.172185212	-13.84326736	1.39709e-43	6.21947e-42	42.8547756159013	41.2062466226858
TIMP1	2948.976013	1.221629439	0.088328653	13.83050006	1.66857e-43	7.40967e-42	42.7776555690655	41.1302011335012
SQLE	1159.875649	-1.0343688	0.074790454	-13.83022483	1.67496e-43	7.41975e-42	42.7759955599625	41.1296107275309
GRWD1	1049.836736	1.093151126	0.079176639	13.80648557	2.32921e-43	1.02926e-41	42.632791354003	40.9874749048272
